CustomerID,MovieID,Rating,Title,Genre,Year
27,27,5,Sesame Street: Elmo's World: The Street We Live On,Documentary,1962.0
27,201,2,Home Movie,Drama,2001.0
27,210,4,Onmyoji,Drama,2001.0
27,64,5,Outside the Law,Drama,2001.0
27,86,3,Iron Monkey 2,Drama,1996.0
27,291,3,Chained Heat 3: Hell Mountain,Drama,2000.0
27,222,5,Yellow,Drama,1998.0
27,450,1,Isaac Stern: Life's Virtuoso,Drama,2000.0
27,442,5,Mississippi Burning,Drama,1988.0
27,59,4,Sex and the Beauties,Drama,2003.0
27,309,5,The Day of the Locust,Drama,1975.0
27,202,2,Ruby's Bucket of Blood,Drama,2001.0
27,243,3,Pressure Point,Drama,1962.0
27,368,2,The Best of Designing Women,Drama,1986.0
27,238,3,Led Zeppelin: The Song Remains the Same,Drama,1976.0
27,73,4,Davy Crockett: 50th Anniversary Double Feature,Drama,1954.0
27,54,5,We're Not Married,Drama,1952.0
27,168,1,Smokey and the Bandit Part 3,Drama,1983.0
27,386,4,Princess Caraboo,Drama,1994.0
27,95,5,Dona Herlinda and Her Son,Drama,1985.0
27,137,5,Naked Lies,Drama,1998.0
28,400,3,Rio Lobo,Drama,1970.0
28,284,4,Sasquatch Hunters,Drama,2005.0
28,109,3,No Way Back,Drama,1996.0
28,57,4,Richard III,Drama,1995.0
28,391,3,The Monkees: Season 2,Drama,1967.0
28,205,3,Troy: Bonus Material,Drama,2004.0
28,480,3,Flypaper,Drama,1997.0
28,127,4,Fatal Beauty,Drama,1987.0
28,411,3,Vendetta,Drama,1999.0
28,358,4,The Onion Field,Drama,1979.0
28,11,4,Full Frame: Documentary Shorts,Documentary,1999.0
28,399,4,Fangs,Drama,2001.0
28,267,4,Touched by an Angel: Season 1,Drama,1994.0
28,314,3,Saturday Night Live: The Best of Jon Lovitz,Horror,1985.0
28,222,5,Yellow,Drama,1998.0
28,239,2,Winnie the Pooh: Springtime with Roo,Drama,2004.0
28,189,2,Airplane II: The Sequel,Drama,1982.0
28,140,2,Lost in the Wild,Drama,1993.0
28,318,5,Beyond Suspicion,Drama,1994.0
28,181,4,The Last Shot,Drama,2004.0
28,165,5,Richard Pryor: Live on the Sunset Strip,Drama,1982.0
28,429,2,Zeus and Roxanne,Drama,1997.0
28,454,5,Xena: Warrior Princess: Season 3,Action,1995.0
28,273,3,Taxi,Drama,2004.0
28,320,1,Eat Your Heart Out,Drama,1997.0
28,27,5,Sesame Street: Elmo's World: The Street We Live On,Documentary,1962.0
28,330,2,Wild Things,Drama,1998.0
28,335,3,Fear No Evil,Horror,1981.0
28,237,3,Broken Blossoms,Drama,1918.0
28,159,4,Gentlemen of Fortune,Drama,1971.0
28,172,3,Jack,Drama,2003.0
28,174,5,Adam-12: Season 1,Drama,1968.0
28,265,4,The Jeff Corwin Experience: Costa Rica and the Amazon,Drama,2002.0
28,305,4,Jack,Drama,1996.0
28,297,5,The Hebrew Hammer,Drama,2003.0
28,61,3,Ricky Martin: One Night Only,Horror,1999.0
28,505,3,A Thousand Acres,Drama,1997.0
28,328,5,Deftones: Live in Hawaii,Drama,2002.0
28,94,4,G3: Live in Concert,Drama,2000.0
28,341,2,Tremors 4: The Legend Begins,Fantasy,2004.0
28,458,2,Blast,Drama,2001.0
28,252,4,Stuart Little 2,Drama,2002.0
28,441,1,Dark Shadows: Vol. 9,Horror,1968.0
28,19,3,By Dawn's Early Light,Drama,2000.0
28,225,3,The Cookout,Drama,2004.0
28,210,3,Onmyoji,Drama,2001.0
28,124,2,Cold Blooded,Drama,2000.0
28,294,3,Oasis,Drama,2002.0
28,246,5,The Boston Strangler,Drama,1968.0
28,188,5,Dead Birds,Drama,2005.0
28,392,4,Danielle Steel's Heartbeat,Drama,1993.0
28,369,3,Playing Mona Lisa,Drama,2000.0
28,73,3,Davy Crockett: 50th Anniversary Double Feature,Drama,1954.0
28,91,4,WWE: Royal Rumble 2005,Drama,2005.0
29,367,4,Spun,Drama,2003.0
29,414,1,Girl,Drama,1999.0
29,420,5,Saturday Night Live: The Best of Dana Carvey,Horror,1999.0
29,193,4,Marilyn Manson: Fear of a Satanic Planet,Horror,2005.0
29,165,1,Richard Pryor: Live on the Sunset Strip,Drama,1982.0
29,41,5,Horror Vision,Horror,2000.0
29,227,3,The Carol Burnett Show: Show Stoppers,Drama,2001.0
29,80,5,Winter Kills,Thriller,1979.0
29,84,4,The Powerpuff Girls Movie,Drama,2002.0
29,442,2,Mississippi Burning,Drama,1988.0
29,108,4,Spartan,Drama,2004.0
29,269,4,Parenthood,Drama,1989.0
29,311,5,Ed Wood,Drama,1994.0
29,61,4,Ricky Martin: One Night Only,Horror,1999.0
29,282,2,Blue Seed: Beyond,Drama,2003.0
29,417,5,Transformers: Season 3: Part 1,Drama,1986.0
29,252,3,Stuart Little 2,Drama,2002.0
29,251,5,Midsomer Murders: Strangler's Wood,Thriller,2000.0
29,364,3,Billy Blanks: Tae Bo: Contact 2,Drama,2004.0
29,211,3,The Agronomist,Drama,2004.0
29,379,3,Crash Dive,Drama,1996.0
29,47,3,The Bad and the Beautiful,Drama,1952.0
29,159,3,Gentlemen of Fortune,Drama,1971.0
29,408,5,Nightbreed,Horror,1990.0
29,38,2,Daydream Obsession,Drama,2003.0
29,2,4,Isle of Man TT 2004 Review,Drama,2004.0
29,355,4,Sinful Nuns of St. Valentine,Romance,1973.0
29,226,5,Henry: Portrait of a Serial Killer 2,Thriller,1996.0
29,471,4,City Lights,Drama,1931.0
29,241,2,North by Northwest,Drama,1959.0
29,74,3,6ixtynin9,Drama,1999.0
29,385,4,The Santa Clause 2,Drama,2002.0
29,349,4,The Swarm,Action,1978.0
29,465,4,Coolie No.1,Drama,1995.0
29,225,5,The Cookout,Drama,2004.0
29,328,4,Deftones: Live in Hawaii,Drama,2002.0
29,57,4,Richard III,Drama,1995.0
29,180,1,Scratch,Drama,2002.0
29,60,3,The Libertine,Drama,1969.0
29,73,3,Davy Crockett: 50th Anniversary Double Feature,Drama,1954.0
29,351,1,Guns of the Magnificent Seven,Drama,1969.0
29,209,2,Star Trek: Deep Space Nine: Season 5,Sci-Fi,1996.0
29,393,3,The Replacement Killers,Thriller,1998.0
29,207,3,Denise Austin: Ultimate Fat Burner,Drama,2001.0
29,249,4,The Hunters,Drama,1958.0
29,308,3,The Legend of the 7 Golden Vampires/7 Brothers of Dracula,Fantasy,1974.0
29,234,4,Animation Legend: Winsor McCay,Animation,1921.0
29,97,3,Mostly Martha,Drama,2002.0
29,253,4,A Night at the Opera,Horror,1935.0
29,243,4,Pressure Point,Drama,1962.0
29,377,5,Dick Francis: The Racing Game,Drama,1979.0
30,290,3,Harold and Kumar Go to White Castle,Drama,2004.0
30,467,3,Topper Returns,Drama,1941.0
30,105,2,Obsessed,Drama,2002.0
30,44,2,Spitfire Grill,Drama,1996.0
30,352,3,Pick a Card,Drama,1997.0
30,190,3,Blood and Sand,Drama,1989.0
30,171,2,Funny Face,Comedy,1957.0
30,330,4,Wild Things,Drama,1998.0
30,155,2,The Strongest Man in the World,Documentary,1975.0
30,445,4,Michael Collins,Drama,1996.0
30,90,5,The Lemon Drop Kid,Drama,1951.0
30,177,4,Pressure,Drama,2002.0
30,103,3,Sanford and Son: Season 6,Drama,1976.0
30,60,3,The Libertine,Drama,1969.0
30,232,5,Gross Anatomy,Drama,1989.0
30,254,3,Westender,Drama,2003.0
30,358,5,The Onion Field,Drama,1979.0
30,27,2,Sesame Street: Elmo's World: The Street We Live On,Documentary,1962.0
30,395,4,Captain Blood,Drama,1935.0
30,364,5,Billy Blanks: Tae Bo: Contact 2,Drama,2004.0
30,180,3,Scratch,Drama,2002.0
30,227,3,The Carol Burnett Show: Show Stoppers,Drama,2001.0
30,425,4,The 10th Kingdom,Fantasy,2000.0
30,271,4,Saludos Amigos,Drama,1943.0
30,234,4,Animation Legend: Winsor McCay,Animation,1921.0
30,276,5,Cold Harvest,Drama,1998.0
30,410,3,Frank Lloyd Wright,Drama,1998.0
30,163,5,MTV: Making the Band 2: Best of Season 1,Drama,2002.0
30,207,1,Denise Austin: Ultimate Fat Burner,Drama,2001.0
30,299,5,Bridget Jones's Diary,Drama,2001.0
30,422,5,The Unsinkable Molly Brown,Drama,1964.0
30,110,3,Scandal,Drama,1989.0
30,341,2,Tremors 4: The Legend Begins,Fantasy,2004.0
30,167,3,The Chorus,Drama,2004.0
30,37,4,Zatoichi's Conspiracy,Drama,1973.0
30,314,3,Saturday Night Live: The Best of Jon Lovitz,Horror,1985.0
30,222,4,Yellow,Drama,1998.0
30,200,5,The Fall of the Roman Empire,Drama,1964.0
30,142,2,The Tricky Master,Drama,2000.0
30,376,1,Genesis: The Way We Walk: Live in Concert,Drama,2001.0
30,470,3,Beneath Loch Ness,Drama,2001.0
30,211,3,The Agronomist,Drama,2004.0
30,339,3,Rolling Stones: Rock and Roll Circus,Drama,1968.0
30,223,5,Chappelle's Show: Season 1,Drama,2003.0
30,361,3,The Phantom of the Opera: Special Edition,Drama,2004.0
30,206,3,Unconstitutional: The War on Our Civil Liberties,Action,2004.0
30,40,3,Pitcher and the Pin-Up,Drama,2004.0
30,237,3,Broken Blossoms,Drama,1918.0
30,174,4,Adam-12: Season 1,Drama,1968.0
30,336,5,The Driver,Drama,1978.0
30,109,4,No Way Back,Drama,1996.0
30,500,5,Mail Call: The Best of Season 1,Drama,2002.0
30,406,4,Hostage,Drama,2005.0
30,359,1,Absolutely Fabulous: Series 5,Drama,2003.0
30,306,3,Sesame Street: Sing Yourself Silly!,Comedy,2005.0
30,43,4,Silent Service,Drama,2000.0
30,214,4,Read-Along: Beauty and the Beast,Drama,2002.0
30,231,4,Marooned in Iraq,Drama,2002.0
30,353,5,Life or Something Like It,Drama,2002.0
30,91,2,WWE: Royal Rumble 2005,Drama,2005.0
30,79,4,The Killing,Thriller,1956.0
30,356,5,Look at Me,Drama,2005.0
30,250,2,Cast a Giant Shadow,Drama,1966.0
30,28,5,Lilo and Stitch,Drama,2002.0
30,464,5,The Return of Ruben Blades,Drama,1987.0
30,411,2,Vendetta,Drama,1999.0
30,486,4,Journey to the Center of the Earth,Drama,1959.0
30,459,4,Basquiat,Drama,1996.0
30,312,3,High Fidelity,Drama,2000.0
30,204,2,Venus Boyz,Drama,2002.0
30,420,3,Saturday Night Live: The Best of Dana Carvey,Horror,1999.0
30,34,3,Ashtanga Yoga: Beginner's Practice with Nicki Doane,Drama,2003.0
30,125,1,Nighthawks,Horror,1981.0
30,158,2,A Killer Within,Thriller,2004.0
30,382,2,Buried in the Sand: The Deception of America,Drama,2004.0
30,81,2,Antarctica: IMAX,Drama,1991.0
30,458,4,Blast,Drama,2001.0
30,282,5,Blue Seed: Beyond,Drama,2003.0
30,212,3,Querelle,Drama,1982.0
31,230,4,Unsolved Mysteries: Psychics,Drama,1987.0
31,200,5,The Fall of the Roman Empire,Drama,1964.0
31,362,5,The Flintstones in Viva Rock Vegas,Drama,2000.0
31,354,2,Sadomania,Drama,1981.0
31,498,4,Glory: Bonus Material,Drama,1989.0
31,194,4,Arliss: The Best of Arliss,Drama,1996.0
31,2,4,Isle of Man TT 2004 Review,Drama,2004.0
31,177,3,Pressure,Drama,2002.0
31,218,5,Triumph: Live at the US Festival,Drama,1983.0
31,434,2,Extreme Engineering: Tokyo's Sky City,Drama,2004.0
31,383,2,Hit Team,Drama,2001.0
31,380,4,Live Wire,Drama,1992.0
31,324,5,Mother's Boys,Drama,1994.0
31,115,2,Lord Peter Wimsey: Murder Must Advertise,Thriller,1973.0
31,411,3,Vendetta,Drama,1999.0
31,239,5,Winnie the Pooh: Springtime with Roo,Drama,2004.0
31,445,3,Michael Collins,Drama,1996.0
31,348,3,The Last Temptation of Christ,Drama,1988.0
31,389,4,Steal,Drama,2002.0
31,393,4,The Replacement Killers,Thriller,1998.0
31,276,5,Cold Harvest,Drama,1998.0
31,456,5,Emma (Miniseries),Drama,1996.0
31,39,4,Love Reinvented,Drama,2000.0
31,65,4,Lost in the Pershing Point Hotel,Drama,2000.0
31,504,4,The Twilight Zone: Vol. 27,Drama,1964.0
31,273,4,Taxi,Drama,2004.0
31,285,4,The Devil's Own,Horror,1997.0
31,195,3,Chasing Freedom,Drama,2004.0
31,355,5,Sinful Nuns of St. Valentine,Romance,1973.0
31,102,5,Notre Musique,Drama,2004.0
31,40,2,Pitcher and the Pin-Up,Drama,2004.0
31,439,4,Town Without Pity,Drama,1961.0
31,92,3,ECW: Cyberslam '99,Sci-Fi,2002.0
31,491,3,Torn Curtain,Drama,1966.0
31,320,4,Eat Your Heart Out,Drama,1997.0
31,470,4,Beneath Loch Ness,Drama,2001.0
31,492,3,Mrs. Soffel,Drama,1984.0
31,152,1,A Little Princess,Drama,1995.0
31,382,2,Buried in the Sand: The Deception of America,Drama,2004.0
31,150,5,Firetrap,Drama,2001.0
31,402,1,Pan Tadeusz,Drama,1999.0
31,227,5,The Carol Burnett Show: Show Stoppers,Drama,2001.0
31,356,4,Look at Me,Drama,2005.0
31,490,5,The Passion of Ayn Rand,Romance,1999.0
31,258,3,Mann,Drama,1999.0
31,262,1,Herbie Rides Again,Drama,1974.0
31,62,4,Ken Burns' America: Empire of the Air,Drama,1991.0
31,257,5,Charlotte's Web,Drama,1973.0
31,377,5,Dick Francis: The Racing Game,Drama,1979.0
31,193,3,Marilyn Manson: Fear of a Satanic Planet,Horror,2005.0
31,94,4,G3: Live in Concert,Drama,2000.0
31,245,3,Road Dogz,Drama,2002.0
31,287,3,Luther Vandross: Always and Forever: An Evening of Songs,Drama,1994.0
31,462,5,Classic Cartoon Favorites: Starring Donald,Animation,2005.0
31,452,2,Scorched,Drama,2002.0
31,109,2,No Way Back,Drama,1996.0
31,274,2,Crazy as Hell,Comedy,2002.0
31,235,2,Unhook the Stars,Sci-Fi,1996.0
31,206,4,Unconstitutional: The War on Our Civil Liberties,Action,2004.0
31,191,5,X2: X-Men United,Drama,2003.0
31,435,3,Love Can Seriously Damage Your Health,Drama,1996.0
31,422,2,The Unsinkable Molly Brown,Drama,1964.0
31,93,5,They Came Back,Drama,2004.0
31,272,5,Female Yakuza Tale,Drama,1973.0
31,77,3,Congo,Drama,1995.0
31,234,3,Animation Legend: Winsor McCay,Animation,1921.0
31,63,4,Crash Dive,Drama,1943.0
31,378,5,Party Monster,Drama,2003.0
31,368,3,The Best of Designing Women,Drama,1986.0
31,502,2,Mitch Hedberg: Mitch All Together,Drama,2003.0
31,281,4,The Legend,Fantasy,1993.0
31,192,4,The SoulTaker,Drama,2003.0
31,215,4,That '70s Show: Season 1,Drama,1998.0
31,44,3,Spitfire Grill,Drama,1996.0
31,104,5,The Great Race,Drama,1965.0
31,23,4,Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,Drama,2001.0
31,10,3,Fighter,Action,2001.0
32,351,3,Guns of the Magnificent Seven,Drama,1969.0
32,214,2,Read-Along: Beauty and the Beast,Drama,2002.0
32,115,5,Lord Peter Wimsey: Murder Must Advertise,Thriller,1973.0
32,503,4,Max and Ruby: Springtime for Max and Ruby,Drama,2005.0
32,121,5,Beyonce: Live at Wembley,Drama,2003.0
32,342,3,Noir,Drama,2001.0
32,102,3,Notre Musique,Drama,2004.0
32,157,4,Laird: White Knuckle Extreme,Drama,2004.0
32,222,2,Yellow,Drama,1998.0
32,109,2,No Way Back,Drama,1996.0
32,197,5,Taking Lives,Drama,2004.0
32,335,2,Fear No Evil,Horror,1981.0
32,210,1,Onmyoji,Drama,2001.0
32,361,5,The Phantom of the Opera: Special Edition,Drama,2004.0
32,489,2,Return to Paradise,Drama,1998.0
32,480,4,Flypaper,Drama,1997.0
32,11,4,Full Frame: Documentary Shorts,Documentary,1999.0
32,213,1,Dinner Rush,Drama,2001.0
32,45,3,The Love Letter,Drama,1999.0
32,403,4,Substitute 4: Failure is Not an Option,Drama,2000.0
32,189,4,Airplane II: The Sequel,Drama,1982.0
32,18,5,Immortal Beloved,Drama,1994.0
32,372,3,Jeans,Drama,1998.0
32,215,4,That '70s Show: Season 1,Drama,1998.0
32,300,3,Option Zero,Drama,1997.0
32,168,2,Smokey and the Bandit Part 3,Drama,1983.0
32,227,2,The Carol Burnett Show: Show Stoppers,Drama,2001.0
32,81,2,Antarctica: IMAX,Drama,1991.0
32,352,5,Pick a Card,Drama,1997.0
32,498,2,Glory: Bonus Material,Drama,1989.0
32,378,4,Party Monster,Drama,2003.0
32,428,3,Barney: Barney's Colorful World: Live,Documentary,2004.0
32,467,3,Topper Returns,Drama,1941.0
32,491,5,Torn Curtain,Drama,1966.0
32,302,3,The Isle,Drama,2001.0
32,145,4,Get Out Your Handkerchiefs,Drama,1978.0
32,179,4,Bollywood Bound,Drama,2003.0
32,327,3,Storefront Hitchcock,Drama,1997.0
32,225,5,The Cookout,Drama,2004.0
32,388,2,Body Chemistry,Drama,1990.0
32,458,5,Blast,Drama,2001.0
32,59,4,Sex and the Beauties,Drama,2003.0
32,329,3,Dogma,Drama,1999.0
32,188,5,Dead Birds,Drama,2005.0
32,360,1,Lies,Drama,1999.0
32,286,3,Thunderbirds Are Go,Drama,1966.0
32,431,2,Millennium Actress,Drama,2002.0
33,338,4,The Three Stooges: Three Smart Saps,Drama,1942.0
33,241,4,North by Northwest,Drama,1959.0
33,431,2,Millennium Actress,Drama,2002.0
33,158,2,A Killer Within,Thriller,2004.0
33,222,3,Yellow,Drama,1998.0
33,427,5,Graveyard Shift,Drama,1990.0
33,391,5,The Monkees: Season 2,Drama,1967.0
33,182,2,Moby: Play,Drama,2001.0
33,340,4,Midnight: 2000 Seen By...,Horror,1998.0
33,266,3,Saudade Do Futuro,Drama,2000.0
33,4,3,Paula Abdul's Get Up & Dance,Drama,1994.0
33,382,2,Buried in the Sand: The Deception of America,Drama,2004.0
33,439,3,Town Without Pity,Drama,1961.0
33,278,2,100 Days Before the Command,Drama,1990.0
33,168,3,Smokey and the Bandit Part 3,Drama,1983.0
33,160,5,Gormenghast,Drama,2000.0
33,378,4,Party Monster,Drama,2003.0
33,95,5,Dona Herlinda and Her Son,Drama,1985.0
33,197,4,Taking Lives,Drama,2004.0
33,318,4,Beyond Suspicion,Drama,1994.0
33,280,4,Sarah Brightman: In Concert,Drama,1998.0
33,330,3,Wild Things,Drama,1998.0
33,281,1,The Legend,Fantasy,1993.0
33,194,4,Arliss: The Best of Arliss,Drama,1996.0
33,61,1,Ricky Martin: One Night Only,Horror,1999.0
33,184,5,Billy Blanks: Tae Bo: Cardio Circuit 1,Drama,2004.0
33,22,4,Chump Change,Drama,2000.0
33,492,2,Mrs. Soffel,Drama,1984.0
33,415,3,Reign in Darkness,Horror,2002.0
33,69,3,WWE: Armageddon 2003,Drama,2003.0
33,490,2,The Passion of Ayn Rand,Romance,1999.0
33,152,4,A Little Princess,Drama,1995.0
33,43,4,Silent Service,Drama,2000.0
33,11,2,Full Frame: Documentary Shorts,Documentary,1999.0
33,156,3,Husbands and Wives,Drama,1992.0
33,448,3,Oswald: Welcome to the Big City!,Drama,2001.0
33,57,5,Richard III,Drama,1995.0
33,459,4,Basquiat,Drama,1996.0
33,169,1,Cartoon Network Halloween: 9 Creepy Cartoon Capers,Animation,2004.0
33,273,3,Taxi,Drama,2004.0
33,143,4,The Game,Drama,1997.0
33,283,3,If These Walls Could Talk,Drama,1996.0
33,204,2,Venus Boyz,Drama,2002.0
33,166,3,Fame,Drama,1980.0
33,269,3,Parenthood,Drama,1989.0
33,470,2,Beneath Loch Ness,Drama,2001.0
34,444,4,The Inner Tour,Drama,2001.0
34,458,3,Blast,Drama,2001.0
34,207,3,Denise Austin: Ultimate Fat Burner,Drama,2001.0
34,73,3,Davy Crockett: 50th Anniversary Double Feature,Drama,1954.0
34,148,2,Sweet November,Drama,2001.0
34,221,2,Voyage to the Planets and Beyond,Sci-Fi,2005.0
34,194,4,Arliss: The Best of Arliss,Drama,1996.0
34,99,2,A Fishy Story,Drama,1989.0
34,125,3,Nighthawks,Horror,1981.0
34,70,5,Tai Chi: The 24 Forms,Drama,1999.0
34,403,3,Substitute 4: Failure is Not an Option,Drama,2000.0
34,279,1,Micki and Maude,Drama,1984.0
34,376,4,Genesis: The Way We Walk: Live in Concert,Drama,2001.0
34,27,4,Sesame Street: Elmo's World: The Street We Live On,Documentary,1962.0
34,443,3,Rabbit-Proof Fence,Drama,2002.0
34,340,3,Midnight: 2000 Seen By...,Horror,1998.0
34,176,2,The History Channel Presents: Troy: Unearthing the Legend,Drama,2004.0
34,35,3,Ferngully 2: The Magical Rescue,Animation,2000.0
34,297,3,The Hebrew Hammer,Drama,2003.0
34,453,4,Simple Men,Drama,1992.0
34,409,5,Godzilla vs. The Sea Monster,Drama,1966.0
34,480,4,Flypaper,Drama,1997.0
34,282,2,Blue Seed: Beyond,Drama,2003.0
34,295,5,Ace Ventura: When Nature Calls,Documentary,1995.0
34,199,4,The Deer Hunter,Drama,1978.0
34,326,4,The Plainsman,Drama,1937.0
34,462,3,Classic Cartoon Favorites: Starring Donald,Animation,2005.0
34,487,4,Doctor Who: Lost in Time: The Patrick Troughton Years,Drama,1968.0
34,172,3,Jack,Drama,2003.0
34,16,5,Screamers,Drama,1996.0
34,358,3,The Onion Field,Drama,1979.0
34,77,4,Congo,Drama,1995.0
34,36,5,Lady Chatterley,Drama,1992.0
34,153,5,MTV Yoga,Drama,2002.0
34,278,5,100 Days Before the Command,Drama,1990.0
34,470,2,Beneath Loch Ness,Drama,2001.0
34,195,5,Chasing Freedom,Drama,2004.0
34,484,4,Danielle Steel's Jewels,Drama,1992.0
34,131,4,Arachnid,Drama,2002.0
34,240,4,Woman of the Year,Drama,1942.0
34,245,3,Road Dogz,Drama,2002.0
34,273,3,Taxi,Drama,2004.0
34,149,3,The Edward R. Murrow Collection,Action,2005.0
34,159,5,Gentlemen of Fortune,Drama,1971.0
34,39,4,Love Reinvented,Drama,2000.0
34,234,4,Animation Legend: Winsor McCay,Animation,1921.0
34,196,4,Peter Tosh: Stepping Razor: Red X,Drama,1992.0
34,28,3,Lilo and Stitch,Drama,2002.0
34,135,1,GTO: Great Teacher Onizuka: Set 2,Drama,1998.0
34,178,4,Regular Guys,Drama,1996.0
34,94,4,G3: Live in Concert,Drama,2000.0
34,85,3,Elfen Lied,Drama,2005.0
34,202,2,Ruby's Bucket of Blood,Drama,2001.0
34,13,5,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Drama,2003.0
34,118,3,Rambo: First Blood Part II,Drama,1985.0
34,111,4,Duplex (Widescreen),Drama,2003.0
34,266,3,Saudade Do Futuro,Drama,2000.0
34,168,2,Smokey and the Bandit Part 3,Drama,1983.0
34,380,4,Live Wire,Drama,1992.0
34,447,2,The Making of Fanny and Alexander,Drama,1986.0
34,503,4,Max and Ruby: Springtime for Max and Ruby,Drama,2005.0
34,439,4,Town Without Pity,Drama,1961.0
34,249,2,The Hunters,Drama,1958.0
34,24,2,My Bloody Valentine,Romance,1981.0
34,459,3,Basquiat,Drama,1996.0
34,165,3,Richard Pryor: Live on the Sunset Strip,Drama,1982.0
34,433,2,Untamed Heart,Drama,1993.0
34,280,2,Sarah Brightman: In Concert,Drama,1998.0
34,428,4,Barney: Barney's Colorful World: Live,Documentary,2004.0
34,505,5,A Thousand Acres,Drama,1997.0
34,95,5,Dona Herlinda and Her Son,Drama,1985.0
34,205,4,Troy: Bonus Material,Drama,2004.0
34,2,5,Isle of Man TT 2004 Review,Drama,2004.0
34,63,5,Crash Dive,Drama,1943.0
34,335,3,Fear No Evil,Horror,1981.0
34,290,4,Harold and Kumar Go to White Castle,Drama,2004.0
35,115,5,Lord Peter Wimsey: Murder Must Advertise,Thriller,1973.0
35,94,3,G3: Live in Concert,Drama,2000.0
35,381,3,Out for Justice,Drama,1991.0
35,497,4,Broadway's Lost Treasures,Drama,2003.0
35,239,3,Winnie the Pooh: Springtime with Roo,Drama,2004.0
35,85,3,Elfen Lied,Drama,2005.0
35,213,3,Dinner Rush,Drama,2001.0
35,186,4,Panic in the Streets,Drama,1950.0
35,330,5,Wild Things,Drama,1998.0
35,43,5,Silent Service,Drama,2000.0
35,442,5,Mississippi Burning,Drama,1988.0
35,281,3,The Legend,Fantasy,1993.0
35,54,3,We're Not Married,Drama,1952.0
35,20,2,Seeta Aur Geeta,Drama,1972.0
35,314,3,Saturday Night Live: The Best of Jon Lovitz,Horror,1985.0
35,257,3,Charlotte's Web,Drama,1973.0
35,233,3,Chato's Land,Drama,1971.0
35,323,3,Modern Vampires,Drama,1999.0
35,181,1,The Last Shot,Drama,2004.0
35,35,2,Ferngully 2: The Magical Rescue,Animation,2000.0
35,143,4,The Game,Drama,1997.0
35,246,4,The Boston Strangler,Drama,1968.0
35,198,4,Gupt,Drama,1997.0
35,82,3,The Frogmen,Drama,1951.0
35,42,4,Searching for Paradise,Drama,2002.0
35,491,5,Torn Curtain,Drama,1966.0
35,179,3,Bollywood Bound,Drama,2003.0
35,80,3,Winter Kills,Thriller,1979.0
35,452,2,Scorched,Drama,2002.0
35,222,4,Yellow,Drama,1998.0
35,254,1,Westender,Drama,2003.0
35,319,2,Straight to Hell,Drama,1987.0
35,173,4,The Devil's Brigade,Horror,1968.0
35,148,1,Sweet November,Drama,2001.0
35,346,3,Up and Down,Drama,2005.0
35,376,4,Genesis: The Way We Walk: Live in Concert,Drama,2001.0
35,307,3,Godsmack: Smack This!,Drama,2002.0
35,4,2,Paula Abdul's Get Up & Dance,Drama,1994.0
35,304,3,King of the Hill: Season 1,Drama,1997.0
35,24,4,My Bloody Valentine,Romance,1981.0
35,95,5,Dona Herlinda and Her Son,Drama,1985.0
35,209,4,Star Trek: Deep Space Nine: Season 5,Sci-Fi,1996.0
35,500,1,Mail Call: The Best of Season 1,Drama,2002.0
35,87,4,Louder Than Bombs,Drama,2002.0
35,262,3,Herbie Rides Again,Drama,1974.0
35,59,2,Sex and the Beauties,Drama,2003.0
35,387,3,Bizet's Carmen,Drama,1984.0
35,317,3,Mandela and de Klerk,Drama,1997.0
35,460,2,Pink Narcissus,Drama,1971.0
35,118,3,Rambo: First Blood Part II,Drama,1985.0
35,428,5,Barney: Barney's Colorful World: Live,Documentary,2004.0
35,217,2,Cherry 2000,Drama,1988.0
35,339,5,Rolling Stones: Rock and Roll Circus,Drama,1968.0
35,320,4,Eat Your Heart Out,Drama,1997.0
35,293,3,Lennon Legend: The Very Best of John Lennon,Fantasy,2003.0
35,448,3,Oswald: Welcome to the Big City!,Drama,2001.0
35,353,3,Life or Something Like It,Drama,2002.0
35,119,4,Travel the World by Train: Africa,Documentary,1999.0
35,506,4,Blank Generation / Dancin' Barefoot,Drama,1976.0
35,476,1,VeggieTales Classics: Where's God When I'm Scared?,Drama,2004.0
35,163,5,MTV: Making the Band 2: Best of Season 1,Drama,2002.0
35,70,1,Tai Chi: The 24 Forms,Drama,1999.0
35,33,3,Aqua Teen Hunger Force: Vol. 1,Action,2000.0
35,413,1,Igby Goes Down,Drama,2002.0
35,164,3,One Last Dance,Drama,2003.0
35,14,3,Nature: Antarctica,Documentary,1982.0
35,373,3,Third World Cop,Documentary,2000.0
35,93,4,They Came Back,Drama,2004.0
35,195,3,Chasing Freedom,Drama,2004.0
36,392,4,Danielle Steel's Heartbeat,Drama,1993.0
36,250,4,Cast a Giant Shadow,Drama,1966.0
36,458,2,Blast,Drama,2001.0
36,179,3,Bollywood Bound,Drama,2003.0
36,311,1,Ed Wood,Drama,1994.0
36,184,4,Billy Blanks: Tae Bo: Cardio Circuit 1,Drama,2004.0
36,150,5,Firetrap,Drama,2001.0
36,464,2,The Return of Ruben Blades,Drama,1987.0
36,152,4,A Little Princess,Drama,1995.0
36,89,3,Chain of Command,Drama,2000.0
36,372,5,Jeans,Drama,1998.0
36,341,2,Tremors 4: The Legend Begins,Fantasy,2004.0
